,PSERM average,Library
930,-0.686454532,1
931,-0.968386452,1
932,-0.436758045,1
933,-0.938484898,1
934,0.226308039,1
935,-2.099066337,1
936,-0.64650475,1
937,-0.544828192,1
938,-0.224769664,1
939,-1.352658924,1
940,-0.874144553,1
941,-1.236168921,1
942,-0.345130726,1
943,-2.015502223,1
944,0.727404138,1
945,-1.252751143,1
946,0.076461527,1
947,-0.80315973,1
948,-1.720319985,1
949,0.167174627,1
950,-0.702396577,1
951,-0.264458652,1
952,-0.835053294,1
953,-1.601314564,1
954,0.543640199,1
955,-0.569602965,1
956,-0.494397264,1
957,-0.696740916,1
958,-1.104856674,1
959,-1.491523479,1
960,-0.573138058,1
961,-0.401007345,1
962,-0.269608979,1
963,-0.24063694,1
964,-0.742588754,1
965,-0.884321179,1
966,0.519781955,1
967,-1.054967621,1
968,-0.03617021,1
969,-0.842285871,1
970,-0.592106896,1
971,-1.481245863,1
972,1.011881148,1
973,-1.050502831,1
974,0.118482002,1
975,-0.280501249,1
976,-0.663564716,1
977,-0.578901598,1
978,-1.847141169,1
979,-1.441444141,1
980,-0.734974964,1
981,-0.635165689,1
982,-0.350470897,1
983,-1.006343621,1
984,-0.078108042,1
985,-1.261507858,1
986,-0.633073914,1
987,-0.149092544,1
988,-0.220438533,1
989,0.179716619,1
990,-1.245358542,1
991,-0.161198595,1
992,-1.63402563,1
993,-1.483782481,1
994,-0.607534914,1
995,0.459309634,1
996,-0.119769466,1
997,-0.09715362,1
998,-0.636175416,1
999,-1.401133109,1
1000,-0.67979213,1
1001,0.17843363,1
1002,-0.708225234,1
1003,0.121263658,1
1004,-1.229402754,1
1005,-0.309393947,1
1006,-2.097813492,1
1007,-0.536608461,1
1008,-0.534595273,1
1009,-1.606963903,1
1010,-0.854902373,1
1011,0.297397782,1
1012,-0.186544608,1
1013,1.003667818,1
1014,1.200074791,1
1015,-0.358816482,1
1016,1.561844725,1
1017,-1.304335942,1
1018,-0.27610624,1
1019,-0.518442444,1
1020,0.062411421,1
1021,0.000273503,1
1022,-1.86259574,1
1023,-1.312498083,1
1024,-0.307789675,1
1025,-0.784647674,1
1026,-0.496004049,1
1027,-0.920247609,1
1028,-0.696677318,1
1029,-0.145434205,1
1030,-1.238083563,1
1031,-1.628379934,1
1032,-0.694440195,1
1033,-0.241523868,1
1034,-0.843733171,1
1035,-0.1475701,1
1036,-0.87894037,1
1037,-0.581575467,1
1038,-0.865997425,1
1039,-1.497129391,1
1040,-0.844032659,1
1041,-0.828186616,1
1042,-0.629158151,1
1043,-0.224219546,1
1044,-0.785331846,1
1045,-1.442380742,1
1046,0.202734632,1
1047,-0.454792939,1
1048,0.566933153,1
1049,0.807831075,1
1050,-1.374322195,1
1051,-1.430047963,1
1052,0.033488292,1
1053,-0.89940833,1
1054,-0.62125889,1
1055,-0.786931377,1
1056,-0.49267656,1
1057,-0.808274484,1
1058,-1.476669279,1
1059,-1.081256544,1
1060,0.190762266,1
1061,-0.620254301,1
1062,-0.224726956,1
1063,-0.123670409,1
1064,-0.766642631,1
1065,-0.230067123,1
1066,0.793291929,1
1067,-1.18293097,1
1068,1.009863411,1
1069,-0.819331341,1
1070,-1.226328094,1
1071,-0.158794539,1
1072,0.188036997,1
1073,-1.811758148,1
1074,-0.610787643,1
1075,-1.301365779,1
1076,0.128919247,1
1077,0.086787848,1
1078,-0.414065877,1
1079,-0.264873257,1
1080,0.543930502,1
1081,-0.17590389,1
1082,0.016148091,1
1083,-0.590250015,1
1084,1.00289471,1
1085,-1.163539392,1
1086,-0.272218127,1
1087,-0.091330197,1
1088,-0.760788727,1
1089,-0.183391762,1
1090,0.25183561,1
1091,0.038130352,1
1092,-1.229863758,1
1093,0.546384354,1
1094,0.795297056,1
1095,-0.749293402,1
1096,-0.861491306,1
1097,-1.455912073,1
1098,-0.247170327,1
1099,-0.13200631,1
1100,-1.819584595,1
1101,-0.872055701,1
1102,-1.755034091,1
1103,-1.083783284,1
1104,-0.950214024,1
1105,-0.765246595,1
1106,-0.117810354,1
1107,-0.770379374,1
1108,-0.19139086,1
1109,-0.24703785,1
1110,-0.440682647,1
1111,-0.581071795,1
1112,-1.071923906,1
1113,-1.109241109,1
1114,-0.05575801,1
1115,0.385218384,1
1116,-1.442380742,1
1117,-0.630405093,1
1118,-0.155310989,1
1119,-0.370056171,1
1120,-0.251072867,1
1121,-0.587009152,1
1122,0.042688312,1
1123,-0.490494974,1
1124,-0.767324711,1
1125,-0.410820596,1
1126,-0.255721182,1
1127,-0.776449011,1
1128,-0.124886699,1
1129,0.34441505,1
1130,-0.676948469,1
1131,0.121305359,1
1132,-1.078954291,1
1133,0.067275633,1
1134,0.69980658,1
1135,-0.694965624,1
1136,-0.839130516,1
1137,0.435641693,1
1138,0.052613399,1
1139,-1.196225272,1
1140,0.684999951,1
1141,-1.502790632,1
1142,0.379849374,1
1143,-2.078971119,1
1144,0.198674016,1
1145,-0.181015914,1
1146,-0.47076484,1
1147,-0.247982658,1
1148,-0.743025905,1
1149,-0.01463663,1
1150,-0.303894134,1
1151,-0.893398331,1
1152,-0.610287851,1
1153,-0.56627487,1
1154,-1.490275512,1
1155,-0.595522202,1
1156,-2.10064249,1
1157,0.63640926,1
1158,-0.82622114,1
1159,0.391123976,1
1160,-0.339330409,1
1161,-1.391650385,1
1162,0.331234912,1
1163,-1.595771845,1
1164,-1.112971442,1
1165,-0.603052309,1
1166,-0.353926412,1
1167,-0.503838435,1
1168,-0.779640487,1
1169,-0.994245309,1
1170,-0.572976864,1
1171,-0.273887604,1
1172,0.268755478,1
1173,0.03661097,1
1174,0.246377088,1
1175,-0.520414557,1
1176,-0.878019918,1
1177,-0.600172329,1
1178,-0.624794887,1
1179,-0.674398132,1
1180,-2.498604166,1
1181,0.84446175,1
1182,-0.004651045,1
1183,-0.951703531,1
1184,-0.927624774,1
1185,-0.533459671,1
1186,-1.441277109,1
1187,-0.205203006,1
1188,-0.05553327,1
1189,0.083719971,1
1190,-0.865580186,1
1191,-0.921897671,1
1192,-0.632443002,1
1193,-1.504008414,1
1194,-0.283202319,1
1195,-1.126884815,1
1196,-0.989038706,1
1197,0.017013499,1
1198,0.029880369,1
1199,-1.487785311,1
1200,-0.14691838,1
1201,-1.426096208,1
1202,-0.455895061,1
1203,-1.981270233,1
1204,-0.783441682,1
1205,-1.457691765,1
1206,-1.020260345,1
1207,-0.446663905,1
1208,0.27338794,1
1209,0.154646448,1
1210,-0.128130299,1
1211,-0.695767227,1
1212,-0.777669386,1
1213,-1.049380389,1
1214,-1.360547489,1
1215,-1.234319098,1
1216,-0.364640095,1
1217,-0.637623244,1
1218,-0.549113788,1
1219,-1.256756691,1
1220,0.152928873,1
1221,-0.096900188,1
1222,-0.390773305,1
1223,-0.605794408,1
1224,-0.249516209,1
1225,-0.77927433,1
1226,-1.113382777,1
1227,-0.969494171,1
1228,-1.94489141,1
1229,-0.258354158,1
1230,-1.54315543,1
1231,-1.004486554,1
1232,-2.14968068,1
1233,-0.612177574,1
1234,-0.967665056,1
1235,-1.157772371,1
1236,0.741352787,1
1237,0.11956233,1
1238,-0.867467183,1
1239,-1.18541244,1
1240,-1.255756048,1
1241,-0.806491451,1
1242,-1.321538351,1
1243,-0.005130619,1
1244,-1.504047725,1
1245,-0.456060521,1
1246,-1.234860501,1
1247,-0.964700119,1
1248,-0.317638074,1
1249,-0.625336683,1
1250,-0.066137874,1
1251,-0.32332206,1
1252,-0.158258798,1
1253,0.780872756,1
1254,-1.791636828,1
1255,-1.191277051,1
1256,-1.046773939,1
1257,-0.083908175,1
1258,-1.133687815,1
1259,-0.740231918,1
1260,-1.295181261,1
1261,-1.517361277,1
1262,-1.275483908,1
